student_id	year	college	major
3909	2020	Davenport College	Psychology
3910	2019	Pierson College	Mechanical Engineering
3911	2021	Pauli Murray College	Chemistry
3912	2019	Ezra Stiles College	Biomedical Engineering
3913	2021	Pierson College	Undeclared
3914	2020	Davenport College	History
3915	2019	Jonathan Edwards College	Global Affairs
3916	2020	Grace Hopper College	Computer Science
3917	2019	Ezra Stiles College	American Studies
3918	2021	Berkeley College	Undeclared
3919	2020	Morse College	Mechanical Engineering
3920	2022	Ezra Stiles College	Undeclared
3921	2021	Timothy Dwight College	Undeclared
3922	2019	Morse College	English
3923	2019	Ezra Stiles College	Psychology
3924	2022	Timothy Dwight College	Undeclared
3925	2019	Ezra Stiles College	American Studies
3926	2021	Pierson College	Undeclared
3927	2021	Trumbull College	Political Science
3928	2022	Morse College	Undeclared
3929	2019	Trumbull College	Biomedical Engineering
3930	2021	Jonathan Edwards College	Undeclared
3931	2019	Pauli Murray College	Environmental Studies
3932	2020	Jonathan Edwards College	American Studies
3933	2020	Branford College	Molecular Biophysics & Biochem
3934	2019	Timothy Dwight College	Engineering Science-Electrical
3935	2021	Jonathan Edwards College	Undeclared
3936	2020	Silliman College	Molecular,Cellular,Dev Biology
3937	2022	Benjamin Franklin College	Undeclared
3938	2019	Jonathan Edwards College	American Studies
3939	2022	Pierson College	Undeclared
3940	2020	Pierson College	Molecular,Cellular,Dev Biology
3941	2021	Jonathan Edwards College	Molecular,Cellular,Dev Biology
3942	2020	Berkeley College	History
3943	2020	Pierson College	Physics
3944	2019	Pierson College	Psychology
3945	2021	Silliman College	Undeclared
3946	2021	Berkeley College	Engineering Science-Electrical
3947	2020	Jonathan Edwards College	Economics
3948	2020	Trumbull College	Ethnicity, Race & Migration
3949	2022	Berkeley College	Undeclared
3950	2022	Benjamin Franklin College	Undeclared
3951	2019	Timothy Dwight College	American Studies
3952	2020	Branford College	Molecular,Cellular,Dev Biology
3953	2022	Pierson College	Undeclared
3954	2020	Grace Hopper College	Russian & E European Studies
3955	2021	Silliman College	Undeclared
3956	2020	Pierson College	Cognitive Science
3957	2022	Silliman College	Undeclared
3958	2020	Ezra Stiles College	Chemistry
3959	2021	Berkeley College	Undeclared
3960	2021	Pauli Murray College	Undeclared
3961	2022	Saybrook College	Undeclared
3962	2019	Ezra Stiles College	Political Science
3963	2020	Pierson College	History
3964	2020	Trumbull College	History Science, Medicine & PH
3965	2021	Pauli Murray College	Undeclared
3966	2021	Timothy Dwight College	Undeclared
3967	2020	Pierson College	Neuroscience
3968	2019	Ezra Stiles College	Political Science
3969	2019	Benjamin Franklin College	Mathematics & Philosophy
3970	2022	Branford College	Undeclared
3971	2022	Davenport College	Undeclared
3972	2022	Silliman College	Undeclared
3973	2019	Benjamin Franklin College	Sociology
3974	2019	Pauli Murray College	Astrophysics
3975	2021	Berkeley College	Chemistry
3976	2019	Pauli Murray College	Molecular,Cellular,Dev Biology
3977	None	Saybrook College	Visiting International Program
3978	2021	Pauli Murray College	Undeclared
3979	2021	Trumbull College	Economics
3980	2020	Benjamin Franklin College	Undeclared
3981	2022	Morse College	Undeclared
3982	2020	Ezra Stiles College	Art
3983	2021	Davenport College	Undeclared
3984	2022	Pierson College	Undeclared
3985	2019	Jonathan Edwards College	Computer Science
3986	2019	Timothy Dwight College	Global Affairs
3987	2021	Trumbull College	Undeclared
3988	2021	Jonathan Edwards College	Undeclared
3989	2021	Morse College	Undeclared
3990	2022	Grace Hopper College	Molecular,Cellular,Dev Biology
3991	2019	Pauli Murray College	Cognitive Science
3992	2021	Berkeley College	Undeclared
3993	2021	Silliman College	Undeclared
3994	2019	Pierson College	English
3995	2022	Pierson College	Undeclared
3996	2022	Benjamin Franklin College	Undeclared
3997	2022	Pauli Murray College	Undeclared
3998	2022	Jonathan Edwards College	Undeclared
3999	2021	Silliman College	History
4000	2020	Jonathan Edwards College	History
4001	2022	Ezra Stiles College	Undeclared
4002	2021	Ezra Stiles College	Undeclared
4003	2022	Benjamin Franklin College	Undeclared
4004	2022	Pauli Murray College	Undeclared
4005	2021	Benjamin Franklin College	Undeclared
4006	2022	Jonathan Edwards College	Undeclared
4007	2020	Jonathan Edwards College	Cognitive Science
4008	2022	Pierson College	Undeclared
4009	2021	Pauli Murray College	Psychology
4010	2021	Pauli Murray College	Undeclared
4011	2021	Benjamin Franklin College	Mechanical Engineering
4012	2019	Jonathan Edwards College	Economics
4013	2020	Branford College	Political Science
4014	2021	Jonathan Edwards College	Undeclared
4015	2020	Timothy Dwight College	Political Science
4016	2022	Branford College	Undeclared
4017	2022	Saybrook College	Undeclared
4018	2021	Benjamin Franklin College	Undeclared
4019	2019	Grace Hopper College	Anthropology
4020	2019	Grace Hopper College	Molecular,Cellular,Dev Biology
4021	2019	Davenport College	Molecular,Cellular,Dev Biology
4022	2022	Benjamin Franklin College	Undeclared
4023	2020	Jonathan Edwards College	Molecular,Cellular,Dev Biology
4024	2021	Pierson College	Undeclared
4025	2019	Benjamin Franklin College	Archaeological Studies
4026	2021	Berkeley College	Computer Science
4027	2020	Pierson College	Theater Studies
4028	2022	Trumbull College	Undeclared
4029	2022	Jonathan Edwards College	Undeclared
4030	2019	Ezra Stiles College	Neuroscience
4031	2022	Grace Hopper College	Undeclared
4032	2020	Berkeley College	Neuroscience
4033	2019	Silliman College	History of Art
4034	2020	Silliman College	Economics
4035	2022	Morse College	Undeclared
4036	2021	Morse College	Theater Studies
4037	2022	Saybrook College	Undeclared
4038	2022	Morse College	Undeclared
4039	2022	Silliman College	Undeclared
4040	2020	Silliman College	History
4041	2021	Morse College	Undeclared
4042	2021	Ezra Stiles College	Undeclared
4043	2022	Jonathan Edwards College	Undeclared
4044	2021	Silliman College	Economics
4045	2019	Berkeley College	Economics
4046	2020	Saybrook College	Molecular,Cellular,Dev Biology
4047	2022	Saybrook College	Undeclared
4048	2019	Timothy Dwight College	Mathematics
4049	2020	Pierson College	Mathematics
4050	2019	Branford College	History
4051	2022	Benjamin Franklin College	Undeclared
4052	2019	Berkeley College	Molecular,Cellular,Dev Biology
4053	2020	Branford College	History
4054	2022	Branford College	Undeclared
4055	2021	Timothy Dwight College	Undeclared
4056	2020	Berkeley College	Economics
4057	2021	Morse College	Undeclared
4058	2020	Branford College	Architecture
4059	2022	Benjamin Franklin College	Undeclared
4060	2021	Pierson College	Undeclared
4061	2019	Silliman College	Statistics and Data Science
4062	2021	Pauli Murray College	Undeclared
4063	2021	Pauli Murray College	Mechanical Engineering
4064	2020	Pauli Murray College	Mechanical Engineering
4065	2020	Morse College	English
4066	2020	Ezra Stiles College	Environmental Engineering
4067	2020	Ezra Stiles College	History
4068	2019	Pierson College	Political Science
4069	2022	Pierson College	Undeclared
4070	None	Berkeley College	Undeclared
4071	2021	Ezra Stiles College	Undeclared
4072	2022	Berkeley College	Undeclared
4073	2020	Branford College	Classics
4074	2022	Saybrook College	Undeclared
4075	2020	Ezra Stiles College	Computer Science
4076	2022	Saybrook College	Undeclared
4077	2019	Jonathan Edwards College	History
4078	2021	Pauli Murray College	Undeclared
4079	2020	Jonathan Edwards College	Sociology
4080	2022	Saybrook College	Undeclared
4081	2021	Benjamin Franklin College	Undeclared
4082	2020	Morse College	Molecular,Cellular,Dev Biology
4083	2021	Silliman College	Undeclared
4084	2021	Branford College	Undeclared
4085	2022	Benjamin Franklin College	Undeclared
4086	2019	Pauli Murray College	East Asian Studies
4087	2021	Trumbull College	History of Art
4088	2021	Pauli Murray College	Statistics and Data Science
4089	2021	Trumbull College	Mathematics
4090	2021	Saybrook College	Undeclared
4091	2022	Morse College	Undeclared
4092	2022	Jonathan Edwards College	Undeclared
4093	2021	Jonathan Edwards College	Undeclared
4094	2022	Branford College	Undeclared
4095	2020	Saybrook College	Economics
4096	2019	Pauli Murray College	Computer Science & Mathematics
4097	2020	Morse College	Computer Science
4098	2020	Pierson College	Sociology
4099	2022	Morse College	Undeclared
4100	2022	Benjamin Franklin College	Undeclared
4101	2021	Pauli Murray College	Economics
4102	2019	Morse College	Political Science
4103	2019	Trumbull College	Economics
4104	2021	Davenport College	Undeclared
4105	2019	Morse College	Economics
4106	2020	Saybrook College	Computer Science & Psychology
4107	2022	Branford College	Undeclared
4108	2022	Jonathan Edwards College	Undeclared
4109	2019	Davenport College	Elec.Engineering/Computer Sci
4110	2021	Branford College	History
4111	2021	Berkeley College	Undeclared
4112	2020	Davenport College	Computer Science
4113	2019	Saybrook College	Molecular Biophysics & Biochem
4114	2021	Timothy Dwight College	Undeclared
4115	2021	Berkeley College	Computer Science
4116	2022	Davenport College	Economics
4117	2020	Timothy Dwight College	Molecular,Cellular,Dev Biology
4118	2021	Pierson College	Undeclared
4119	2020	Grace Hopper College	Molecular,Cellular,Dev Biology
4120	2021	Morse College	Computer Science
4121	2019	Jonathan Edwards College	Economics
4122	2022	Grace Hopper College	Undeclared
4123	2020	Pauli Murray College	Mechanical Engineering
4124	2019	Pauli Murray College	Computer Science
4125	2021	Jonathan Edwards College	Undeclared
4126	2021	Berkeley College	Neuroscience
4127	2021	Berkeley College	Undeclared
4128	2021	Pauli Murray College	Undeclared
4129	2022	Benjamin Franklin College	Undeclared
4130	2022	Timothy Dwight College	Undeclared
4131	2022	Jonathan Edwards College	Undeclared
4132	2020	Jonathan Edwards College	History
4133	2022	Berkeley College	Economics & Mathematics
4134	2019	Davenport College	Political Science
4135	2019	Morse College	Economics
4136	2022	Ezra Stiles College	Undeclared
4137	2019	Davenport College	Psychology
4138	2021	Berkeley College	Undeclared
4139	2022	Morse College	Undeclared
4140	2022	Pauli Murray College	Undeclared
4141	2019	Berkeley College	English
4142	2021	Timothy Dwight College	Undeclared
4143	2020	Ezra Stiles College	Economics
4144	2019	Grace Hopper College	History
4145	2019	Berkeley College	Biomedical Engineering
4146	2022	Davenport College	Economics
4147	2019	Timothy Dwight College	Ethics,Politics & Economics
4148	2021	Benjamin Franklin College	History
4149	2022	Timothy Dwight College	Undeclared
4150	2020	Davenport College	Global Affairs
4151	2020	Morse College	Economics
4152	2019	Pierson College	Molecular,Cellular,Dev Biology
4153	2021	Davenport College	Undeclared
4154	2019	Jonathan Edwards College	Psychology
4155	2019	Jonathan Edwards College	Economics
4156	None	Grace Hopper College	Art
4157	2019	Pauli Murray College	Engineering Science-Chemical
4158	2021	Morse College	Economics
4159	2022	Davenport College	Undeclared
4160	2019	Branford College	Economics
4161	2022	Grace Hopper College	Undeclared
4162	2019	Jonathan Edwards College	History Science, Medicine & PH
4163	2022	Trumbull College	Undeclared
4164	2022	Saybrook College	Undeclared
4165	2020	Silliman College	Neuroscience
4166	2019	Ezra Stiles College	Molecular,Cellular,Dev Biology
4167	2019	Grace Hopper College	Molecular Biophysics & Biochem
4168	2020	Saybrook College	East Asian Studies
4169	2020	Grace Hopper College	Chemistry (Int.)
4170	2020	Saybrook College	History
4171	2020	Grace Hopper College	History
4172	2022	Jonathan Edwards College	Undeclared
4173	2022	Silliman College	Undeclared
4174	2022	Ezra Stiles College	Undeclared
4175	2021	Morse College	Environmental Studies
4176	2021	Benjamin Franklin College	Geology & Geophysics
4177	2019	Jonathan Edwards College	Global Affairs
4178	2021	Morse College	Art
4179	2021	Ezra Stiles College	Molecular,Cellular,DevBio(Int)
4180	2020	Morse College	History of Art
4181	2021	Morse College	Undeclared
4182	2019	Pierson College	Mechanical Engineering
4183	2020	Saybrook College	Neuroscience
4184	2021	Saybrook College	Undeclared
4185	2021	Jonathan Edwards College	Undeclared
4186	2021	Pierson College	Undeclared
4187	2021	Jonathan Edwards College	Ecology & Evolutionary Biology
4188	2021	Jonathan Edwards College	Mechanical Engineering
4189	2020	Morse College	Economics
4190	2022	Timothy Dwight College	Undeclared
4191	2020	Pierson College	Applied Mathematics
4192	2021	Pauli Murray College	Undeclared
4193	2020	Grace Hopper College	Ecology & Evolutionary Biology
4194	2022	Benjamin Franklin College	Undeclared
4195	2019	Ezra Stiles College	Sociology
4196	2021	Pierson College	Undeclared
4197	2020	Trumbull College	East Asian Studies
4198	2021	Pauli Murray College	Undeclared
4199	2022	Morse College	Undeclared
4200	2022	Berkeley College	Undeclared
4201	2022	Berkeley College	Undeclared
4202	2020	Trumbull College	Statistics and Data Science
4203	2020	Trumbull College	Psychology
4204	2020	Morse College	History Science, Medicine & PH
4205	2022	Trumbull College	Undeclared
4206	2021	Berkeley College	Undeclared
4207	2021	Silliman College	Political Science
4208	2019	Pierson College	History Science, Medicine & PH
4209	2020	Jonathan Edwards College	Humanities
4210	2021	Silliman College	Undeclared
4211	2021	Timothy Dwight College	History
4212	2020	Jonathan Edwards College	Economics
4213	2021	Ezra Stiles College	Undeclared
4214	2022	Benjamin Franklin College	Undeclared
4215	2019	Silliman College	English
4216	2022	Silliman College	Undeclared
4217	2020	Davenport College	Global Affairs
4218	2022	Silliman College	Undeclared
4219	2019	Jonathan Edwards College	Economics
4220	2020	Grace Hopper College	Political Science
4221	2019	Berkeley College	Political Science
4222	2021	Morse College	Undeclared
4223	2022	Silliman College	Undeclared
4224	2022	Pauli Murray College	Undeclared
4225	2019	Jonathan Edwards College	Linguistics
4226	2022	Timothy Dwight College	Undeclared
4227	2019	Berkeley College	Ethics,Politics & Economics
4228	2021	Grace Hopper College	Undeclared
4229	2022	Pierson College	Undeclared
4230	2019	Pierson College	Economics
4231	2021	Saybrook College	History
4232	2021	Branford College	Ecology & Evolutionary Biology
4233	2021	Pauli Murray College	Theater Studies
4234	2019	Morse College	German Studies
4235	2021	Timothy Dwight College	Undeclared
4236	2019	Timothy Dwight College	Political Science
4237	2022	Benjamin Franklin College	Undeclared
4238	2021	Pierson College	Undeclared
4239	2019	Ezra Stiles College	American Studies
4240	2022	Silliman College	Undeclared
4241	2021	Silliman College	Mechanical Engineering
4242	2021	Grace Hopper College	Biomedical Engineering
4243	2021	Benjamin Franklin College	Undeclared
4244	2022	Timothy Dwight College	Undeclared
4245	2021	Silliman College	Undeclared
4246	2022	Trumbull College	Undeclared
4247	2022	Trumbull College	Undeclared
4248	2020	Jonathan Edwards College	Chemistry
4249	2022	Pauli Murray College	Undeclared
